DASYLab - V 13.00.00
Worksheet name: DASYLab
Recording date     : 6-3-2025, 10:40:31
Block length       : 8
Delta              : 0.05 sec.
Number of channels : 11
Measurement time[s];WL1 [V];VEL1 [V];WL2 [V];VEL2 [V];WL3 [V];VEL3 [V];WL4 [V];VEL4 [V];WL5 [V];VEL5 [V];WL6 [V];
335.55;2.12;0.72;-0.23;0.08;0.76;0.83;-1.81;-2.43;0.72;1.31;0.58;
335.60;2.09;0.76;-0.73;-0.21;0.61;0.74;-1.69;-2.51;0.38;0.87;0.44;
335.65;1.76;0.72;-1.16;-0.50;0.45;0.60;-1.76;-2.46;0.14;0.39;-0.06;
335.70;1.25;0.60;-1.50;-0.76;0.27;0.42;-1.54;-2.34;-0.03;-0.08;-0.53;
335.75;0.61;0.41;-1.75;-0.95;0.05;0.22;-1.48;-2.11;-0.19;-0.43;-0.92;
335.80;-0.01;0.22;-1.87;-1.13;-0.15;-0.02;-1.13;-1.79;-0.23;-0.60;-0.91;
335.85;-0.50;-0.05;-1.89;-1.18;-0.32;-0.26;-0.85;-1.39;-0.20;-0.66;-0.91;
335.90;-0.98;-0.31;-1.78;-1.16;-0.50;-0.47;-0.11;-0.92;-0.18;-0.68;-1.10;
335.95;-1.36;-0.57;-1.46;-1.07;-0.68;-0.64;0.48;-0.43;-0.19;-0.73;-1.22;
336.00;-1.59;-0.75;-0.89;-0.79;-0.82;-0.73;1.23;0.04;-0.30;-0.76;-1.40;
336.05;-1.75;-0.84;-0.10;-0.51;-0.91;-0.78;1.59;0.44;-0.51;-0.81;-1.74;
336.10;-1.84;-0.86;0.77;-0.16;-0.99;-0.81;1.82;0.76;-0.64;-0.93;-2.12;
336.15;-1.85;-0.87;1.55;0.28;-1.02;-0.82;1.51;0.89;-0.64;-1.16;-2.27;
336.20;-1.69;-0.79;2.25;0.61;-0.95;-0.79;1.18;0.89;-0.69;-1.36;-2.53;
336.25;-1.33;-0.66;2.81;0.94;-0.79;-0.73;0.62;0.74;-0.83;-1.47;-2.85;
336.30;-0.79;-0.51;3.02;1.18;-0.60;-0.61;0.31;0.50;-0.94;-1.55;-2.93;
336.35;-0.12;-0.29;2.77;1.28;-0.42;-0.41;-0.06;0.18;-1.01;-1.61;-2.97;
336.40;0.54;-0.06;2.23;1.32;-0.16;-0.18;-0.20;-0.14;-1.04;-1.71;-2.87;
336.45;1.17;0.19;1.58;1.13;0.22;0.08;-0.45;-0.43;-1.01;-1.83;-2.69;
336.50;1.72;0.45;0.86;0.85;0.62;0.34;-0.42;-0.62;-0.94;-1.87;-2.40;
336.55;2.10;0.65;0.11;0.45;0.99;0.59;-0.48;-0.69;-0.83;-1.73;-2.12;
336.60;2.22;0.78;-0.55;-0.14;1.32;0.82;-0.33;-0.66;-0.59;-1.40;-2.18;
336.65;2.10;0.89;-1.01;-0.71;1.56;1.00;-0.29;-0.50;0.14;-0.80;-2.14;
336.70;1.81;0.93;-1.49;-1.21;1.70;1.11;-0.01;-0.30;1.87;0.15;-1.32;
336.75;1.43;0.92;-2.01;-1.58;1.68;1.17;0.19;-0.09;1.55;1.17;0.73;
336.80;0.98;0.86;-2.41;-1.93;1.47;1.13;0.61;0.08;1.27;1.69;1.82;
336.85;0.52;0.73;-2.69;-2.23;1.07;0.95;0.84;0.21;0.98;1.62;1.42;
336.90;0.19;0.59;-2.88;-2.42;0.56;0.67;0.99;0.30;0.62;1.29;0.91;
336.95;0.01;0.40;-2.95;-2.59;0.07;0.35;0.76;0.23;0.29;0.80;0.44;
337.00;-0.22;0.15;-2.92;-2.59;-0.29;-0.03;0.51;0.08;-0.00;0.26;-0.03;
337.05;-0.39;-0.09;-2.77;-2.49;-0.71;-0.42;0.10;-0.12;-0.27;-0.31;-0.49;
337.10;-0.51;-0.30;-2.43;-2.28;-1.04;-0.72;-0.22;-0.36;-0.48;-0.81;-0.60;
337.15;-0.66;-0.49;-1.89;-1.85;-1.24;-0.88;-0.61;-0.56;-0.63;-1.11;-0.65;
337.20;-0.81;-0.61;-1.13;-1.42;-1.31;-0.91;-0.75;-0.69;-0.80;-1.30;-0.50;
337.25;-0.94;-0.67;-0.10;-0.93;-1.28;-0.91;-0.85;-0.76;-0.94;-1.39;-0.03;
337.30;-1.01;-0.69;1.51;-0.32;-1.14;-0.91;-0.64;-0.73;-1.03;-1.48;0.97;
337.35;-1.01;-0.67;2.85;0.21;-0.92;-0.85;-0.41;-0.62;-1.09;-1.57;2.99;
337.40;-0.94;-0.63;3.68;0.76;-0.59;-0.71;-0.02;-0.43;-1.11;-1.62;5.77;
337.45;-0.83;-0.59;4.44;1.22;-0.17;-0.48;0.27;-0.19;-1.10;-1.72;4.97;
337.50;-0.66;-0.51;3.89;1.42;0.27;-0.17;0.64;0.07;-1.10;-1.90;2.80;
337.55;-0.46;-0.42;2.93;1.59;0.73;0.13;0.79;0.34;-1.12;-2.01;1.17;
337.60;-0.25;-0.30;1.86;1.46;1.15;0.40;0.93;0.57;-1.13;-1.86;0.62;
337.65;-0.02;-0.13;0.78;1.09;1.48;0.61;0.93;0.72;-1.04;-1.63;0.63;
337.70;0.23;0.03;-0.17;0.71;1.57;0.73;1.04;0.81;-0.93;-1.51;0.45;
337.75;0.48;0.17;-0.85;0.09;1.38;0.79;1.05;0.82;-0.96;-1.32;-0.08;
337.80;0.75;0.33;-1.31;-0.52;0.94;0.77;1.10;0.77;-1.05;-1.06;-0.58;
337.85;1.00;0.47;-1.65;-1.02;0.44;0.66;0.95;0.61;-1.02;-0.83;-0.92;
337.90;1.25;0.59;-1.92;-1.37;-0.00;0.47;0.71;0.39;-0.89;-0.78;-1.17;
337.95;1.46;0.68;-2.15;-1.62;-0.28;0.25;0.28;0.11;-0.63;-0.76;-1.24;
338.00;1.58;0.71;-2.28;-1.90;-0.52;0.04;-0.08;-0.22;-0.35;-0.60;-0.40;
338.05;1.51;0.73;-2.32;-2.07;-0.61;-0.12;-0.44;-0.53;-0.04;-0.21;1.84;
338.10;1.27;0.71;-2.29;-2.17;-0.58;-0.20;-0.63;-0.84;0.38;0.35;8.44;
338.15;0.90;0.62;-2.10;-2.17;-0.44;-0.19;-0.77;-1.03;1.33;1.04;9.10;
338.20;0.56;0.51;-1.81;-2.07;-0.19;-0.07;-0.78;-1.08;2.15;1.79;6.40;
338.25;0.33;0.39;-1.52;-1.91;0.20;0.14;-0.79;-1.14;1.79;2.31;4.30;
338.30;0.10;0.24;-1.22;-1.56;0.69;0.41;-0.74;-1.16;1.25;2.31;2.99;
338.35;-0.13;0.08;-0.90;-1.18;1.26;0.69;-0.73;-1.14;0.76;1.86;2.23;
338.40;-0.34;-0.06;-0.46;-0.79;1.87;0.93;-0.66;-1.11;0.28;1.20;2.08;
338.45;-0.52;-0.21;0.11;-0.35;2.41;1.09;-0.62;-1.00;-0.15;0.51;2.30;
338.50;-0.63;-0.33;0.59;0.02;2.41;1.14;-0.46;-0.83;-0.44;-0.08;2.62;
338.55;-0.67;-0.45;1.10;0.37;1.86;1.04;-0.29;-0.58;-0.58;-0.48;2.42;
338.60;-0.63;-0.51;1.53;0.76;1.08;0.81;-0.02;-0.31;-0.66;-0.80;1.54;
338.65;-0.54;-0.51;1.85;1.02;0.20;0.40;0.29;0.02;-0.75;-1.05;0.76;
338.70;-0.45;-0.49;2.09;1.22;-0.66;-0.14;0.69;0.36;-0.87;-1.27;0.50;
338.75;-0.36;-0.45;2.12;1.29;-1.25;-0.69;1.09;0.66;-0.94;-1.47;0.51;
338.80;-0.28;-0.37;1.99;1.23;-1.70;-1.13;1.43;0.93;-0.99;-1.67;0.51;
338.85;-0.22;-0.30;1.68;1.16;-2.03;-1.44;1.51;1.12;-1.08;-1.66;0.33;
338.90;-0.15;-0.22;1.24;0.99;-2.21;-1.73;1.37;1.25;-1.15;-1.56;-0.01;
338.95;-0.05;-0.11;0.72;0.77;-2.29;-1.97;1.15;1.25;-1.18;-1.55;-0.39;
339.00;0.13;0.01;0.27;0.47;-2.25;-2.11;0.94;1.13;-1.22;-1.65;-0.50;
339.05;0.37;0.15;-0.15;0.13;-2.11;-2.12;0.79;0.98;-1.30;-1.82;-0.44;
339.10;0.67;0.31;-0.59;-0.24;-1.83;-1.95;0.63;0.72;-1.30;-2.00;-0.53;
339.15;1.00;0.42;-0.94;-0.60;-1.39;-1.60;0.43;0.41;-1.33;-2.15;-0.88;
339.20;1.34;0.49;-1.16;-0.81;-0.81;-1.13;0.14;0.09;-1.23;-2.19;-1.21;
339.25;1.68;0.52;-1.29;-1.00;0.19;-0.57;-0.11;-0.23;-1.06;-2.13;-1.44;
339.30;1.91;0.53;-1.35;-1.12;1.65;0.07;-0.33;-0.54;-0.75;-1.95;-1.76;
339.35;1.88;0.50;-1.34;-1.12;3.07;0.67;-0.49;-0.81;-0.03;-1.46;-2.10;
339.40;1.62;0.45;-1.31;-1.20;3.41;1.25;-0.65;-0.98;1.40;-0.52;-2.14;
339.45;1.13;0.33;-1.26;-1.17;3.05;1.62;-0.73;-1.07;1.60;0.60;-1.97;
339.50;0.50;0.17;-1.13;-1.09;2.32;1.68;-0.81;-1.08;1.50;1.38;-1.37;
339.55;-0.08;-0.01;-0.91;-1.01;1.63;1.49;-0.81;-1.09;1.11;1.56;1.71;
339.60;-0.60;-0.19;-0.60;-0.79;1.06;1.07;-0.82;-1.06;0.65;1.25;4.92;
339.65;-1.06;-0.36;-0.26;-0.58;0.31;0.51;-0.69;-0.95;0.19;0.78;5.04;
339.70;-1.31;-0.50;0.12;-0.37;-0.45;-0.14;-0.56;-0.77;-0.19;0.26;3.44;
339.75;-1.41;-0.59;0.50;-0.10;-1.04;-0.75;-0.29;-0.55;-0.46;-0.31;2.67;
339.80;-1.38;-0.61;0.79;0.09;-1.38;-1.15;-0.06;-0.29;-0.64;-0.82;2.17;
339.85;-1.22;-0.58;0.99;0.28;-1.65;-1.45;0.28;0.02;-0.76;-1.08;1.63;
339.90;-0.90;-0.53;1.09;0.44;-1.95;-1.80;0.53;0.35;-0.83;-1.20;0.99;
339.95;-0.50;-0.45;1.13;0.53;-2.13;-2.16;0.85;0.68;-0.91;-1.45;0.25;
340.00;-0.07;-0.32;1.10;0.62;-2.23;-2.39;1.09;0.99;-0.98;-1.91;-0.33;
340.05;0.44;-0.15;0.98;0.64;-2.29;-2.46;1.46;1.25;-1.01;-2.21;-0.57;
340.10;0.96;0.02;0.79;0.62;-2.36;-2.46;1.75;1.41;-0.99;-2.20;-0.43;
340.15;1.43;0.18;0.57;0.52;-2.37;-2.39;1.87;1.43;-0.95;-2.04;-0.34;
340.20;1.76;0.34;0.33;0.40;-2.36;-2.25;1.44;1.30;-0.91;-1.70;-0.72;
340.25;1.85;0.44;0.08;0.29;-2.21;-2.17;1.00;1.09;-0.83;-1.25;-1.10;
340.30;1.76;0.50;-0.17;0.09;-1.88;-2.08;0.44;0.81;-0.61;-0.84;-1.13;
340.35;1.55;0.53;-0.40;-0.04;-1.50;-1.85;0.11;0.41;-0.19;-0.39;-1.09;
340.40;1.26;0.49;-0.56;-0.20;-1.13;-1.46;-0.18;0.02;0.34;0.19;-1.23;
340.45;0.93;0.42;-0.65;-0.38;-0.63;-0.98;-0.36;-0.32;0.93;0.86;-1.31;
340.50;0.60;0.31;-0.66;-0.44;0.13;-0.42;-0.51;-0.59;1.49;1.43;-1.31;
340.55;0.21;0.17;-0.64;-0.57;1.17;0.17;-0.43;-0.74;1.64;1.77;-1.51;
340.60;-0.13;0.04;-0.59;-0.60;2.26;0.71;-0.40;-0.75;1.31;1.81;-1.93;
340.65;-0.36;-0.12;-0.50;-0.52;3.08;1.19;-0.22;-0.64;0.68;1.47;-2.22;
340.70;-0.54;-0.27;-0.36;-0.51;3.35;1.54;-0.15;-0.48;0.07;0.90;-2.31;
340.75;-0.66;-0.39;-0.17;-0.39;2.84;1.72;0.11;-0.25;-0.35;0.29;-2.09;
340.80;-0.73;-0.47;0.02;-0.27;1.98;1.72;0.30;-0.04;-0.50;-0.27;-1.86;
340.85;-0.73;-0.49;0.18;-0.18;1.05;1.48;0.63;0.18;-0.52;-0.66;-2.26;
340.90;-0.67;-0.46;0.35;-0.00;0.24;1.06;0.78;0.35;-0.50;-0.87;-2.65;
340.95;-0.56;-0.41;0.50;0.13;-0.43;0.51;1.00;0.46;-0.41;-0.93;-2.61;
341.00;-0.40;-0.34;0.63;0.24;-0.89;-0.11;0.95;0.53;-0.25;-0.85;-2.37;
341.05;-0.18;-0.23;0.77;0.36;-1.17;-0.67;0.94;0.50;-0.05;-0.63;-1.89;
341.10;0.07;-0.09;0.87;0.41;-1.40;-1.05;0.65;0.47;0.24;-0.25;-1.54;
341.15;0.38;0.07;0.87;0.46;-1.58;-1.26;0.49;0.36;0.59;0.27;-0.73;
341.20;0.73;0.22;0.77;0.47;-1.67;-1.42;0.19;0.21;0.95;0.80;2.25;
341.25;1.10;0.33;0.62;0.46;-1.69;-1.56;0.13;0.06;1.16;1.24;3.04;
341.30;1.46;0.41;0.47;0.37;-1.64;-1.70;-0.01;-0.05;0.99;1.30;2.05;
341.35;1.80;0.45;0.32;0.23;-1.58;-1.76;0.11;-0.10;0.51;1.01;0.86;
341.40;2.00;0.48;0.11;0.13;-1.47;-1.71;0.12;-0.06;0.01;0.54;0.25;
341.45;1.96;0.48;-0.17;-0.08;-1.39;-1.58;0.39;0.07;-0.32;0.01;0.08;
341.50;1.67;0.41;-0.45;-0.25;-1.30;-1.43;0.56;0.25;-0.54;-0.52;0.19;
341.55;1.17;0.29;-0.69;-0.41;-1.13;-1.22;1.32;0.48;-0.78;-0.98;0.01;
341.60;0.53;0.16;-0.87;-0.64;-0.85;-0.92;1.77;0.70;-0.93;-1.28;-0.37;
341.65;-0.08;-0.00;-1.02;-0.76;-0.52;-0.56;1.75;0.82;-0.93;-1.49;-0.51;
341.70;-0.63;-0.15;-1.14;-0.91;-0.15;-0.21;1.25;0.78;-0.76;-1.66;-0.42;
341.75;-1.00;-0.26;-1.17;-0.98;0.26;0.11;0.92;0.56;-0.57;-1.59;-0.46;
341.80;-1.17;-0.39;-1.13;-0.93;0.72;0.42;0.32;0.19;-0.43;-1.23;-0.82;
341.85;-1.21;-0.49;-1.06;-0.96;1.17;0.70;-0.12;-0.27;-0.21;-0.76;-1.23;
341.90;-1.18;-0.52;-0.94;-0.88;1.49;0.92;-0.61;-0.77;0.25;-0.20;-1.39;
341.95;-1.01;-0.54;-0.71;-0.72;1.59;1.09;-0.69;-1.22;0.97;0.54;-1.44;
342.00;-0.70;-0.49;-0.38;-0.57;1.46;1.16;-0.98;-1.52;1.91;1.37;-1.60;
342.05;-0.26;-0.41;-0.01;-0.28;1.20;1.12;-1.07;-1.80;2.34;2.05;-1.77;
342.10;0.31;-0.32;0.41;-0.00;0.89;1.01;-1.32;-2.06;1.92;2.47;-1.77;
342.15;0.79;-0.21;0.84;0.24;0.50;0.86;-1.31;-2.24;1.18;2.42;-1.75;
342.20;1.11;-0.04;1.27;0.52;0.12;0.66;-1.47;-2.36;0.46;1.96;-1.95;
342.25;1.23;0.09;1.69;0.75;-0.18;0.40;-1.36;-2.42;-0.10;1.12;-2.25;
342.30;1.17;0.21;2.00;0.93;-0.33;0.10;-1.53;-2.42;-0.41;0.18;-2.57;
342.35;1.05;0.32;2.04;1.05;-0.47;-0.18;-1.39;-2.41;-0.64;-0.49;-2.62;
342.40;0.94;0.36;1.86;1.13;-0.63;-0.41;-1.45;-2.37;-0.79;-0.86;-2.60;
342.45;0.89;0.37;1.48;1.07;-0.68;-0.56;-1.25;-2.23;-0.87;-1.10;-2.48;
342.50;0.91;0.35;0.97;0.87;-0.67;-0.66;-1.26;-2.00;-0.86;-1.30;-2.03;
342.55;0.93;0.31;0.42;0.67;-0.69;-0.71;-0.93;-1.66;-0.80;-1.37;-0.67;
342.60;0.83;0.28;-0.07;0.30;-0.73;-0.72;-0.61;-1.19;-0.73;-1.35;2.10;
342.65;0.62;0.20;-0.49;-0.09;-0.74;-0.67;0.28;-0.59;-0.72;-1.27;2.20;
342.70;0.32;0.10;-0.95;-0.49;-0.68;-0.58;1.46;0.07;-0.73;-1.22;1.25;
342.75;-0.00;-0.02;-1.30;-0.93;-0.56;-0.46;2.49;0.71;-0.70;-1.20;0.17;
342.80;-0.28;-0.13;-1.58;-1.17;-0.41;-0.31;2.74;1.17;-0.61;-1.07;-0.56;
342.85;-0.44;-0.22;-1.80;-1.35;-0.24;-0.14;2.33;1.33;-0.42;-0.82;-0.98;
342.90;-0.52;-0.28;-1.94;-1.52;0.01;0.03;1.68;1.25;-0.14;-0.48;-1.14;
342.95;-0.57;-0.33;-2.00;-1.56;0.33;0.21;1.24;0.91;0.20;-0.04;-1.22;
343.00;-0.58;-0.30;-1.97;-1.64;0.65;0.38;0.49;0.44;0.60;0.47;-1.27;
343.05;-0.46;-0.27;-1.87;-1.60;0.89;0.52;0.11;-0.14;1.09;1.04;-1.49;
343.10;-0.23;-0.23;-1.68;-1.43;1.00;0.61;-0.42;-0.72;1.61;1.58;-1.59;
343.15;0.04;-0.18;-1.40;-1.24;1.00;0.65;-0.64;-1.17;1.95;2.07;-1.64;
343.20;0.28;-0.09;-0.98;-0.94;0.90;0.63;-1.12;-1.48;1.84;2.42;-1.73;
343.25;0.51;-0.00;-0.39;-0.57;0.72;0.56;-1.22;-1.70;1.44;2.45;-1.82;
343.30;0.75;0.11;0.27;-0.19;0.49;0.45;-1.41;-1.93;0.98;2.26;-1.84;
343.35;1.02;0.23;1.00;0.22;0.23;0.30;-1.31;-2.17;0.55;1.89;-1.80;
343.40;1.25;0.28;1.73;0.58;-0.03;0.11;-1.65;-2.39;0.24;1.36;-1.55;
343.45;1.39;0.31;2.29;0.86;-0.25;-0.07;-1.56;-2.57;0.13;0.78;-0.88;
343.50;1.39;0.32;2.49;1.02;-0.40;-0.24;-1.75;-2.62;0.08;0.24;2.16;
343.55;1.22;0.29;2.31;1.15;-0.51;-0.40;-1.70;-2.56;-0.14;-0.24;3.90;
343.60;0.95;0.25;1.89;1.17;-0.63;-0.53;-1.92;-2.57;-0.33;-0.59;3.38;
343.65;0.64;0.19;1.26;1.04;-0.74;-0.61;-1.83;-2.61;-0.42;-0.75;1.93;
343.70;0.28;0.13;0.54;0.89;-0.75;-0.63;-1.93;-2.56;-0.51;-0.83;0.79;
343.75;-0.07;0.05;-0.16;0.59;-0.72;-0.60;-1.59;-2.46;-0.58;-0.85;0.26;
343.80;-0.39;-0.05;-0.65;0.21;-0.68;-0.56;-1.44;-2.28;-0.56;-0.92;0.15;
343.85;-0.62;-0.12;-0.99;-0.16;-0.62;-0.47;-0.90;-2.00;-0.54;-0.98;0.12;
343.90;-0.72;-0.18;-1.26;-0.60;-0.45;-0.36;-0.66;-1.62;-0.56;-1.02;-0.03;
343.95;-0.70;-0.23;-1.44;-0.88;-0.20;-0.22;-0.12;-1.13;-0.48;-0.98;-0.36;
344.00;-0.63;-0.24;-1.52;-1.05;0.09;-0.06;0.15;-0.57;-0.24;-0.81;-0.73;
344.05;-0.43;-0.21;-1.56;-1.16;0.38;0.15;0.89;0.01;0.11;-0.52;-1.00;
344.10;-0.09;-0.19;-1.49;-1.13;0.70;0.36;1.52;0.54;0.46;-0.13;-1.13;
344.15;0.43;-0.15;-1.33;-1.14;1.04;0.56;2.25;0.96;0.77;0.35;-1.19;
344.20;0.99;-0.11;-1.10;-1.09;1.33;0.75;2.07;1.21;1.05;0.87;-0.96;
344.25;1.39;-0.07;-0.80;-0.93;1.53;0.91;1.78;1.26;1.26;1.38;-0.47;
344.30;1.32;-0.03;-0.47;-0.78;1.57;1.01;1.06;1.08;1.32;1.76;0.53;
344.35;0.85;-0.00;-0.14;-0.56;1.45;1.05;0.71;0.70;1.20;1.92;2.45;
344.40;0.34;0.01;0.18;-0.29;1.15;1.02;-0.00;0.19;0.96;1.81;5.51;
344.45;-0.03;0.02;0.47;-0.05;0.76;0.91;-0.30;-0.38;0.68;1.54;5.05;
344.50;-0.22;0.03;0.72;0.17;0.39;0.74;-0.71;-0.91;0.46;1.17;2.78;
344.55;-0.29;0.02;0.89;0.36;0.04;0.50;-0.75;-1.29;0.33;0.77;1.43;
344.60;-0.22;0.04;1.02;0.53;-0.25;0.22;-1.14;-1.52;0.28;0.40;1.11;
344.65;-0.06;0.06;1.06;0.61;-0.45;-0.11;-1.15;-1.67;0.22;0.09;1.88;
344.70;0.08;0.06;1.02;0.68;-0.54;-0.42;-1.42;-1.83;0.12;-0.14;4.50;
344.75;0.21;0.12;0.85;0.68;-0.60;-0.70;-1.19;-1.90;-0.03;-0.30;7.21;
344.80;0.36;0.19;0.62;0.58;-0.75;-0.89;-1.20;-1.90;-0.19;-0.43;5.79;
344.85;0.55;0.25;0.40;0.51;-0.93;-1.01;-0.88;-1.81;-0.31;-0.54;3.65;
344.90;0.78;0.29;0.17;0.36;-1.15;-1.13;-0.96;-1.68;-0.36;-0.60;2.10;
344.95;1.04;0.33;-0.04;0.19;-1.34;-1.22;-0.71;-1.53;-0.35;-0.64;1.09;
345.00;1.29;0.38;-0.18;0.08;-1.36;-1.26;-0.71;-1.33;-0.29;-0.65;0.85;
345.05;1.42;0.38;-0.25;-0.13;-1.28;-1.25;-0.33;-1.04;-0.24;-0.62;1.03;
345.10;1.35;0.33;-0.30;-0.27;-1.20;-1.17;-0.27;-0.69;-0.17;-0.51;1.17;
345.15;1.13;0.26;-0.33;-0.37;-1.05;-1.02;0.18;-0.33;-0.05;-0.33;1.07;
345.20;0.82;0.16;-0.32;-0.50;-0.80;-0.82;0.28;-0.02;0.13;-0.17;1.00;
345.25;0.51;0.02;-0.33;-0.53;-0.45;-0.60;0.71;0.23;0.32;-0.03;0.80;
345.30;0.14;-0.16;-0.35;-0.58;-0.03;-0.31;0.67;0.40;0.39;0.06;0.51;
345.35;-0.27;-0.33;-0.37;-0.60;0.44;0.04;0.88;0.51;0.29;0.05;-0.01;
345.40;-0.70;-0.47;-0.38;-0.57;0.91;0.42;0.68;0.52;0.09;-0.05;-0.41;
345.45;-1.06;-0.63;-0.36;-0.55;1.38;0.77;0.76;0.48;-0.11;-0.20;-0.64;
345.50;-1.34;-0.76;-0.29;-0.49;1.82;1.09;0.40;0.37;-0.25;-0.37;-0.76;
345.55;-1.52;-0.83;-0.22;-0.40;2.14;1.34;0.37;0.17;-0.30;-0.50;-0.90;
345.60;-1.59;-0.83;-0.15;-0.28;2.12;1.47;0.06;-0.07;-0.29;-0.55;-0.93;
345.65;-1.58;-0.82;-0.10;-0.19;1.81;1.46;0.08;-0.32;-0.23;-0.54;-0.59;
345.70;-1.41;-0.76;-0.04;-0.13;1.31;1.30;-0.32;-0.58;-0.10;-0.39;1.49;
345.75;-1.07;-0.64;0.03;0.01;0.72;1.00;-0.37;-0.80;0.13;-0.09;4.89;
345.80;-0.62;-0.46;0.12;0.03;0.10;0.56;-0.68;-1.00;0.49;0.37;6.05;
345.85;-0.08;-0.24;0.23;0.12;-0.38;0.05;-0.53;-1.06;0.97;0.89;4.99;
345.90;0.61;-0.00;0.36;0.20;-0.66;-0.47;-0.62;-1.09;1.54;1.40;4.32;
345.95;1.36;0.26;0.49;0.20;-0.97;-0.86;-0.34;-1.03;1.77;1.80;3.56;
346.00;2.21;0.50;0.60;0.27;-1.31;-1.09;-0.49;-0.96;1.28;1.92;2.65;
346.05;3.09;0.68;0.66;0.26;-1.51;-1.25;-0.39;-0.85;0.68;1.63;1.86;
346.10;2.92;0.78;0.68;0.23;-1.69;-1.44;-0.63;-0.69;0.12;0.95;1.20;
346.15;2.29;0.84;0.64;0.25;-1.80;-1.61;-0.41;-0.49;-0.27;0.15;0.94;
346.20;1.73;0.82;0.55;0.17;-1.80;-1.68;-0.41;-0.27;-0.44;-0.47;1.00;
346.25;1.20;0.69;0.39;0.11;-1.70;-1.63;0.03;-0.00;-0.62;-0.83;0.81;
346.30;0.67;0.49;0.21;0.04;-1.47;-1.46;0.19;0.21;-0.74;-1.05;0.47;
346.35;0.20;0.27;-0.01;-0.10;-1.19;-1.25;0.74;0.41;-0.82;-1.20;0.23;
346.40;-0.29;-0.00;-0.24;-0.20;-0.82;-0.98;0.93;0.58;-0.82;-1.30;0.19;
346.45;-0.73;-0.30;-0.47;-0.30;-0.32;-0.63;1.37;0.70;-0.77;-1.40;-0.04;
346.50;-1.02;-0.57;-0.66;-0.39;0.21;-0.25;1.27;0.76;-0.73;-1.55;-0.39;
346.55;-1.22;-0.82;-0.79;-0.48;0.69;0.14;1.33;0.72;-0.75;-1.69;-0.71;
346.60;-1.38;-0.96;-0.87;-0.57;1.10;0.50;0.90;0.65;-0.81;-1.70;-0.64;
346.65;-1.51;-1.03;-0.94;-0.60;1.49;0.83;0.73;0.49;-0.91;-1.63;-0.55;
346.70;-1.64;-1.09;-0.97;-0.62;1.77;1.08;0.20;0.28;-1.00;-1.66;-0.70;
346.75;-1.73;-1.09;-0.90;-0.52;1.84;1.19;0.08;-0.04;-1.10;-1.76;-0.94;
346.80;-1.75;-1.06;-0.70;-0.43;1.66;1.19;-0.30;-0.38;-1.21;-1.90;-1.06;
346.85;-1.63;-0.96;-0.41;-0.34;1.28;1.12;-0.38;-0.69;-1.22;-2.04;-0.99;
346.90;-1.35;-0.77;-0.05;-0.14;0.82;0.92;-0.80;-0.96;-1.13;-2.14;-0.47;
346.95;-0.89;-0.54;0.36;-0.02;0.32;0.62;-0.81;-1.20;-1.01;-2.15;0.38;
347.00;-0.25;-0.27;0.79;0.16;-0.12;0.23;-1.11;-1.34;-0.88;-2.07;2.09;
347.05;0.56;0.01;1.19;0.35;-0.46;-0.19;-1.06;-1.45;-0.68;-1.88;8.33;
347.10;1.36;0.29;1.48;0.43;-0.87;-0.57;-1.36;-1.60;-0.31;-1.49;8.62;
347.15;2.24;0.54;1.60;0.54;-1.14;-0.86;-1.22;-1.72;0.91;-0.80;5.67;
347.20;2.82;0.74;1.46;0.55;-1.29;-1.02;-1.32;-1.79;1.77;0.15;3.53;
347.25;2.92;0.89;1.12;0.51;-1.38;-1.11;-1.04;-1.78;1.76;1.02;2.17;
347.30;2.60;0.96;0.65;0.47;-1.36;-1.12;-1.10;-1.72;1.44;1.55;1.36;
347.35;2.13;0.98;0.16;0.32;-1.23;-1.08;-0.71;-1.55;0.97;1.62;0.93;
347.40;1.58;0.88;-0.23;0.14;-1.08;-1.01;-0.62;-1.32;0.61;1.29;0.80;
347.45;1.04;0.73;-0.57;-0.08;-0.93;-0.91;-0.13;-1.00;0.31;0.79;0.59;
347.50;0.59;0.52;-0.81;-0.33;-0.74;-0.75;-0.01;-0.65;0.02;0.19;0.39;
347.55;0.27;0.22;-1.01;-0.53;-0.51;-0.54;0.50;-0.29;-0.25;-0.38;0.23;
347.60;-0.05;-0.10;-1.17;-0.71;-0.18;-0.32;0.78;0.12;-0.48;-0.82;0.15;
347.65;-0.54;-0.41;-1.24;-0.81;0.23;-0.10;1.40;0.51;-0.61;-1.05;-0.02;
347.70;-1.05;-0.74;-1.20;-0.88;0.64;0.13;1.54;0.82;-0.65;-1.12;-0.33;
347.75;-1.53;-0.95;-1.08;-0.87;0.93;0.33;1.83;1.03;-0.63;-1.31;-0.74;
347.80;-1.87;-1.07;-0.94;-0.78;1.06;0.49;1.64;1.12;-0.72;-1.63;-0.99;
347.85;-2.07;-1.16;-0.75;-0.72;1.05;0.60;1.60;1.09;-0.85;-1.83;-1.04;
347.90;-2.16;-1.22;-0.48;-0.55;0.92;0.66;1.03;0.89;-0.90;-1.89;-1.07;
347.95;-2.17;-1.20;-0.14;-0.37;0.71;0.66;0.68;0.54;-1.02;-1.90;-1.20;
348.00;-2.04;-1.12;0.26;-0.20;0.47;0.61;-0.02;0.11;-1.22;-1.93;-1.22;
